n383314,16,6,11,14,17,6,1,6,15,14,9,15,15,11,7,24,8,10,13,15,12,5,1,7,3,2,0,2,3,9,17,12,17,5,12,7,15,8,5,11,17,8,10,6,13,6,12,11,17,8,6,11,9,14,2,12,13,4,9,5,17,9,13,35,12,7,18,12,9,10,6,19,9,12,13,10,13,10,4,22,10,10,10,9,7,2,11,6,2,8,5,1,3,11,17,10,3,3,1,5,3,9,2,1,1,5,2,1,2,2,2,1,6,5,2,6,11,14,4,11,21,13,20,13,6,14,7,15,9,11,14,16,5,5,0,6,9,8,14,7,7,10,10,9,15,8,6,14,8,9,1,12,4,4,1,4,5,4,16,8,17,5,8,9,11,6,3,13,8,7,7,5,5,3,6,9,6,6,9,11,8,1,0,8,6,6,7,9,3,7,6,20,10,6,10,16,15,4,0,9,8,5,5,10,7,6,10,19,16,16,15,11,12,10,3,16,3,1,3,0,8,16,17,12,13,3,17,15,14,7,3,8,13,13,8,11,12,6,8,15,13,9,11,14,30,12,1,22,8,9,9,14,21,35,14,36
n345468,54,12,31,11,10,12,1,15,29,12,25,14,13,8,9,15,9,5,10,9,12,9,1,17,1,2,1,2,11,14,11,11,30,5,15,16,9,15,2,15,21,15,20,14,12,10,16,16,10,11,13,9,8,11,3,11,12,3,15,7,12,8,14,14,12,7,13,3,11,6,2,15,15,8,15,17,7,5,11,13,4,13,23,8,10,4,4,15,5,0,5,3,10,12,22,17,8,1,2,0,1,5,0,0,7,1,5,3,1,1,2,5,11,9,9,10,13,9,4,20,17,16,19,19,12,11,17,16,26,9,24,17,4,10,1,7,13,9,19,15,15,14,11,8,7,8,12,9,14,6,5,10,4,1,6,2,6,8,20,12,22,6,19,19,13,6,6,17,24,10,12,11,7,6,19,13,17,3,9,5,5,10,2,8,13,8,17,12,3,14,12,19,16,10,12,14,8,11,2,10,9,12,11,8,8,6,6,12,15,8,10,10,12,14,3,19,1,3,4,2,12,12,18,16,16,10,20,14,13,9,5,13,14,16,20,17,14,8,13,14,14,8,9,8,17,18,1,19,18,13,16,11,12,22,15,32
n371273,31,12,12,22,7,9,2,11,18,16,9,12,10,6,16,13,13,14,10,7,6,5,0,10,2,3,1,3,3,10,10,9,19,3,14,9,17,9,2,15,14,8,8,9,5,8,11,11,8,5,3,6,10,6,0,5,15,8,8,11,8,11,10,16,13,7,22,7,23,7,4,8,12,9,11,12,3,7,12,10,6,9,14,10,13,2,1,4,0,1,1,0,5,9,9,13,2,0,0,0,2,2,0,1,2,1,0,0,3,0,7,2,5,4,6,5,11,2,4,12,8,12,9,14,7,9,15,19,18,7,16,7,2,4,1,9,11,9,9,10,5,3,5,15,13,11,9,8,7,8,0,13,0,1,0,4,6,7,10,14,16,3,11,8,11,5,2,9,8,5,7,4,2,5,7,9,6,5,6,1,7,10,1,8,10,11,9,12,4,7,10,15,15,3,5,9,12,1,2,4,4,9,10,1,4,5,9,7,18,7,11,7,13,5,1,9,0,0,1,5,6,3,14,14,11,10,14,11,11,12,1,12,14,13,9,10,8,13,17,14,13,5,9,13,15,10,1,12,13,5,20,15,21,11,18,42
n277818,39,8,10,15,10,8,2,6,13,12,9,7,7,8,12,7,4,7,7,12,9,6,0,9,3,1,0,1,5,7,7,8,15,6,27,10,14,10,1,9,7,5,9,5,3,10,7,8,13,7,10,14,6,10,0,5,12,5,7,16,9,7,7,16,5,4,14,4,8,6,1,10,7,11,5,9,12,5,15,11,8,5,11,11,7,6,2,11,1,2,0,0,5,9,13,13,1,0,0,3,0,1,0,3,0,0,0,0,0,0,1,2,6,3,8,6,10,7,0,12,10,4,10,10,4,10,10,16,12,9,12,7,4,3,0,6,22,3,9,9,11,3,8,9,10,8,6,5,8,1,1,8,0,1,0,1,5,4,6,8,6,3,5,5,9,2,0,5,6,7,9,5,4,1,8,7,2,4,4,5,6,6,0,5,14,6,5,26,5,9,4,16,16,5,5,8,8,7,2,5,15,8,3,3,14,5,5,12,5,5,8,15,11,13,0,12,0,0,0,1,8,9,8,11,18,4,11,13,6,5,1,6,6,4,9,10,8,6,35,17,13,8,7,11,11,13,1,14,10,3,7,15,21,13,14,39
n339558,53,6,10,20,7,6,4,9,9,11,5,6,13,10,6,14,9,6,8,13,8,8,1,10,0,2,2,3,7,11,6,11,12,6,12,10,13,13,0,16,5,9,10,9,7,4,12,10,8,9,5,8,14,14,1,8,5,8,4,14,5,7,12,20,15,4,9,3,11,10,2,13,22,14,14,12,5,15,14,11,11,12,23,11,23,15,4,22,0,3,3,1,7,22,18,22,0,0,1,0,1,3,0,5,1,1,3,2,0,3,2,1,6,6,5,6,13,21,3,16,13,12,23,10,10,17,16,19,10,10,4,10,6,4,1,4,4,9,4,8,8,6,7,8,7,5,18,7,9,20,1,15,0,1,0,1,5,8,17,10,10,2,3,10,11,12,1,7,13,11,18,4,5,5,9,10,11,5,10,6,5,8,1,8,7,10,7,16,8,9,4,11,12,6,8,10,12,7,0,9,5,8,10,7,4,6,4,11,4,13,13,14,16,21,1,22,1,3,2,1,4,12,17,19,12,7,9,9,12,17,1,12,6,10,15,14,20,10,17,11,11,8,10,5,12,17,2,20,12,12,11,18,11,18,21,39
n386098,10,3,10,15,10,3,5,2,23,11,7,9,5,8,13,12,11,8,9,7,9,4,3,8,3,3,2,3,3,5,7,9,21,13,15,8,11,6,1,14,14,6,7,10,4,6,11,9,4,5,7,4,4,6,4,9,7,8,3,17,6,6,16,18,8,4,14,6,10,9,2,7,15,8,11,13,5,6,9,16,7,7,12,10,8,7,4,4,2,4,1,2,4,8,15,4,3,1,6,2,2,2,0,7,3,0,2,1,0,2,2,3,4,5,2,3,9,7,2,14,9,13,8,17,8,10,5,14,10,8,20,11,6,10,2,7,14,9,14,5,7,5,9,10,12,6,14,9,12,4,1,10,1,1,0,1,3,9,13,12,13,7,9,11,10,5,0,3,7,4,7,4,5,5,7,5,4,4,4,5,8,1,3,7,7,10,12,4,6,9,10,16,10,5,6,6,9,2,2,7,5,4,5,3,3,4,4,8,2,7,12,10,7,8,1,9,6,3,3,1,4,10,12,12,12,4,12,10,18,14,2,13,16,8,6,7,8,6,13,24,15,6,4,7,10,11,4,8,15,16,14,13,12,8,28,14
n277810,36,15,15,39,14,10,4,16,23,13,11,15,35,10,23,34,18,11,14,18,17,9,1,7,4,2,1,2,12,9,21,25,28,12,22,21,12,13,0,17,23,5,10,9,14,13,13,18,20,17,14,36,20,10,0,15,24,16,14,24,24,13,15,42,19,11,14,21,10,9,2,18,23,5,10,15,11,7,20,21,12,10,14,13,10,8,1,13,1,0,0,1,13,7,12,11,3,2,0,4,2,0,0,1,1,0,1,0,1,1,2,1,16,11,16,11,12,5,3,22,32,7,8,28,13,14,11,27,22,9,20,15,17,9,2,12,18,16,18,8,11,13,16,15,13,6,9,9,9,5,0,6,2,0,0,1,12,6,15,7,10,7,12,8,8,2,1,5,6,3,3,11,10,1,5,17,17,10,8,13,9,5,0,17,13,6,7,27,13,15,17,27,28,9,13,27,20,6,1,21,19,8,8,21,30,15,19,24,22,12,16,19,13,10,0,17,2,1,1,1,17,20,27,22,25,19,26,22,15,5,2,17,7,8,9,13,23,16,33,36,24,10,18,28,28,20,2,32,23,10,8,28,30,40,26,51
n265319,21,4,12,6,4,6,1,6,14,5,10,11,5,3,7,6,4,3,14,4,7,7,0,10,1,1,2,2,4,3,9,7,7,10,18,13,5,20,4,11,15,12,12,14,3,6,12,14,3,0,5,6,6,5,1,10,8,7,7,13,7,3,6,16,8,1,6,1,10,4,4,4,16,15,20,8,2,6,8,8,4,7,20,4,6,10,3,19,1,1,5,1,3,18,15,14,1,1,2,1,2,1,1,2,3,0,4,4,0,0,3,2,4,6,5,4,10,12,0,22,18,12,17,13,5,12,11,17,9,10,14,8,7,5,1,10,13,14,16,12,1,5,14,7,2,9,13,7,14,9,3,12,3,2,1,2,1,5,18,14,17,4,14,9,13,4,1,11,10,7,11,14,11,7,16,15,5,3,5,10,4,8,3,7,14,8,20,16,5,10,14,19,5,2,8,6,4,9,0,3,5,6,7,4,6,8,6,11,6,3,12,9,8,12,2,9,0,2,3,0,11,18,18,10,16,8,20,4,11,13,2,14,16,10,15,17,9,9,27,17,9,7,7,11,10,6,1,18,8,13,14,20,17,10,24,32
n408324,11,11,9,12,9,8,2,6,17,6,8,4,4,12,12,5,7,6,11,5,5,5,1,6,5,2,2,2,0,4,7,10,24,4,9,10,4,2,3,7,8,8,2,7,4,7,9,3,3,3,1,4,14,7,3,3,6,5,8,4,4,7,8,13,11,2,4,9,10,3,4,6,16,5,8,10,3,8,2,11,6,3,9,7,7,2,1,3,2,2,4,0,2,5,6,4,5,1,2,4,3,1,1,3,3,6,2,1,0,0,0,2,4,4,1,1,9,4,0,10,10,8,6,6,2,6,10,10,19,8,18,9,4,3,2,5,12,4,9,7,3,5,8,10,4,4,11,5,6,0,3,5,2,3,4,0,5,7,6,6,11,5,8,8,7,3,4,6,10,1,2,2,2,0,15,1,2,3,1,2,5,2,2,6,7,6,10,8,1,3,3,3,2,4,4,3,6,3,3,4,3,1,0,2,1,2,1,6,9,10,8,7,7,6,3,3,3,1,2,0,3,7,11,8,13,4,13,4,10,8,1,8,11,5,9,8,2,8,7,4,4,6,3,3,6,6,1,10,11,8,9,3,9,7,10,9
n338647,38,11,12,29,14,5,1,11,6,4,8,9,15,7,12,16,6,11,12,13,7,3,1,0,2,0,1,3,5,6,11,4,14,3,9,5,3,6,1,5,8,5,2,6,10,6,6,9,11,4,9,7,8,1,1,4,6,5,2,16,11,7,4,28,11,9,3,6,9,4,3,7,12,6,1,8,8,3,7,12,11,3,6,8,7,3,0,3,0,1,0,0,2,4,4,6,1,0,0,2,1,1,0,1,0,0,0,2,0,0,0,3,5,2,3,2,4,4,0,8,12,9,4,9,7,4,6,14,20,5,7,7,3,2,1,7,8,3,4,4,1,1,3,9,4,3,4,2,6,2,0,8,1,1,0,0,1,3,8,7,8,2,2,0,2,2,0,4,3,1,1,1,3,1,5,5,6,4,6,5,5,2,1,8,9,2,2,10,3,7,5,17,22,6,5,8,16,0,1,1,5,2,8,10,7,3,7,13,8,6,5,7,8,5,0,5,0,1,1,0,4,3,11,14,16,8,8,7,7,7,1,8,1,2,3,5,8,9,12,15,19,8,7,16,9,11,0,12,12,7,3,9,29,14,16,49
n338646,24,9,6,13,10,3,0,8,7,1,3,6,13,4,12,15,4,10,5,8,4,5,1,2,0,0,1,1,6,9,4,9,9,5,4,9,2,4,1,4,3,1,5,3,8,7,7,7,10,7,4,19,16,3,2,11,9,7,8,12,13,10,6,23,5,4,4,7,8,3,1,9,10,4,5,15,8,14,5,5,5,7,12,2,10,2,0,4,0,2,0,2,3,4,4,3,0,0,0,1,1,1,0,1,0,1,2,1,0,1,3,0,10,2,2,8,10,8,1,12,6,4,2,9,13,7,11,10,7,5,1,7,5,3,1,3,6,3,0,5,5,3,10,7,0,0,8,4,5,4,2,1,0,1,0,1,5,7,3,8,4,1,4,7,2,2,1,7,5,5,5,2,2,1,3,6,7,2,1,12,5,2,0,9,4,1,8,10,7,9,4,9,16,3,6,18,4,3,0,8,4,3,4,3,14,11,9,25,11,4,9,18,7,5,1,7,1,0,3,0,8,11,10,21,7,6,6,8,7,5,0,11,8,5,5,6,12,7,10,16,16,4,7,20,11,7,1,18,8,11,6,14,14,10,18,29
n338641,34,2,4,11,3,2,1,0,5,0,1,2,3,5,5,10,1,0,1,3,1,1,0,2,0,1,0,1,2,3,2,1,2,3,5,3,3,3,0,2,4,5,0,4,0,1,4,3,3,3,3,3,4,2,1,2,1,1,2,4,7,1,4,11,3,2,2,2,0,1,1,1,2,3,4,2,2,2,1,5,2,0,4,4,1,0,0,1,0,0,1,0,1,0,7,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1,2,1,1,1,3,2,0,0,3,0,3,7,0,1,2,2,5,2,1,2,0,1,0,2,3,2,7,3,3,1,1,2,1,1,3,2,5,0,1,4,0,0,0,3,2,1,2,2,2,0,4,1,1,4,3,3,0,2,0,3,2,0,7,1,4,1,2,2,1,0,0,1,4,3,6,2,1,1,5,4,10,0,1,8,2,0,0,5,3,3,1,1,4,1,1,6,5,2,3,1,3,1,0,1,0,1,1,0,0,1,2,2,6,0,6,3,3,2,0,1,2,4,4,3,6,1,1,6,10,2,2,6,3,1,1,2,7,2,2,1,12,4,1,11
n412471,11,12,9,8,8,14,3,6,5,5,10,6,3,5,9,6,9,20,11,7,11,12,2,11,3,2,2,5,5,5,5,10,6,8,9,6,9,10,4,15,17,8,11,7,2,10,9,8,5,2,6,4,2,16,3,6,8,3,13,6,1,7,8,4,14,6,7,5,22,16,1,12,12,15,11,9,6,15,11,5,11,21,18,12,15,16,5,15,7,4,5,5,2,15,19,18,3,3,6,3,2,4,4,1,4,2,3,7,0,7,5,4,3,4,4,4,6,14,0,24,10,18,22,19,4,13,18,16,10,8,7,7,13,4,7,5,9,12,15,11,4,3,4,7,7,6,10,10,13,6,4,9,4,4,6,3,2,10,15,11,14,8,26,7,8,10,6,9,10,11,9,6,4,14,5,10,5,0,5,0,13,19,4,15,2,7,11,9,8,9,11,8,5,5,3,3,4,2,1,2,3,6,7,3,4,4,5,2,5,5,8,8,23,17,10,19,1,1,3,3,6,14,30,12,9,10,6,2,14,8,3,13,24,12,13,13,4,20,10,14,3,3,4,7,5,20,1,17,7,10,16,14,4,14,10,15
n278688,26,13,15,31,13,12,1,10,9,8,10,14,16,9,17,23,6,6,10,15,11,6,3,12,2,1,0,4,8,5,19,16,15,3,13,11,12,8,0,15,13,7,4,17,15,11,16,18,14,10,11,16,10,6,1,12,14,9,9,23,15,11,19,31,11,8,6,6,5,4,1,14,14,12,10,11,11,8,10,16,11,7,8,9,7,4,0,10,0,2,0,2,8,9,10,17,0,1,2,1,0,1,0,2,0,0,0,0,1,1,2,4,15,9,9,6,7,9,0,11,14,13,13,15,16,11,12,28,13,4,11,14,6,4,2,10,8,10,11,14,10,3,12,16,7,4,14,9,9,4,1,8,1,0,0,0,14,2,10,14,9,8,10,13,5,3,0,5,10,3,7,8,10,5,16,10,16,12,12,14,11,6,0,11,14,13,9,27,13,7,10,25,35,11,9,14,13,12,3,14,11,5,10,21,14,9,17,21,7,7,15,12,8,7,0,14,1,0,0,2,9,11,16,20,18,10,18,16,17,10,1,18,17,3,17,16,28,11,29,23,24,11,15,25,13,8,2,21,20,11,22,26,31,15,38,53
n4483,1,1,1,1,1,0,1,0,1,2,0,0,0,0,1,2,0,2,1,1,1,0,0,2,0,0,1,1,0,1,0,0,1,0,1,2,1,2,0,1,0,0,1,0,0,0,1,2,1,1,0,1,0,0,0,1,2,0,2,3,6,1,0,1,1,0,0,0,0,3,0,0,0,2,0,2,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,0,1,0,1,2,1,1,2,1,0,0,1,0,2,0,4,1,0,2,0,0,0,0,0,0,0,1,1,2,0,3,2,1,0,0,0,0,0,0,3,0,0,0,2,0,1,1,2,1,0,0,1,0,0,1,2,1,1,2,0,1,1,0,0,0,2,1,1,2,0,0,0,0,1,1,0,0,2,3,1,1,1,0,2,3,0,1,1,3,0,0,0,0,1,0,3,0,1,2,3,1,0,0,1,0,1,1,1,1,2,0,2,0,0,1,4,0,0,1,1,0,1,1,2,2,0,1,2,3,1,2,1,2,1,2,2,2,1,1,1,1,2,2,3
n285759,15,6,13,9,5,6,3,6,7,10,12,3,2,2,10,14,4,10,9,13,9,7,2,9,1,1,2,0,6,12,14,9,10,9,13,7,11,6,0,11,11,7,11,15,5,8,8,8,4,4,8,5,8,6,1,11,11,9,9,16,13,12,3,23,9,5,6,4,11,9,1,12,10,9,15,11,5,8,16,24,8,7,11,13,8,3,2,8,1,0,2,2,5,10,10,13,1,1,2,2,0,1,0,0,0,1,2,2,3,0,2,1,7,7,4,9,18,15,3,14,15,11,11,17,10,10,13,11,10,3,6,9,5,6,0,15,9,6,15,12,7,4,8,5,3,6,11,13,6,6,0,5,1,0,0,0,8,9,14,6,6,9,6,6,6,3,0,12,9,7,8,10,3,12,14,7,3,7,4,7,11,8,1,16,11,10,7,34,7,4,6,13,9,6,7,6,15,6,0,8,13,3,2,3,7,12,11,7,9,10,14,14,16,5,1,16,3,0,1,4,8,19,17,16,11,7,21,9,16,7,1,14,7,6,13,9,10,16,38,14,14,11,5,16,10,9,3,19,11,8,8,11,16,15,16,29
n405884,68,16,21,34,9,17,2,11,22,8,15,18,17,13,34,26,11,21,12,17,16,12,1,23,3,5,4,4,8,19,15,17,33,16,27,16,11,16,5,14,24,13,3,11,10,15,26,19,21,12,13,14,21,6,1,14,18,19,12,29,22,15,16,36,19,5,12,11,27,19,7,17,19,21,18,26,17,10,19,20,8,10,27,18,15,10,0,17,1,1,0,3,16,12,15,26,3,1,3,0,6,4,3,0,1,1,4,2,5,3,2,3,8,9,7,17,27,15,2,19,9,15,18,20,19,19,12,24,31,8,13,23,13,10,2,13,34,6,14,15,8,9,9,12,10,14,19,12,12,7,3,18,1,5,2,4,3,12,11,11,22,7,22,8,10,7,1,11,12,5,2,2,6,3,11,7,16,8,9,17,10,8,3,17,17,14,17,13,11,12,9,15,20,10,17,22,12,6,5,18,17,11,4,11,18,10,16,31,18,25,26,19,20,13,1,11,2,2,2,2,14,20,21,20,17,14,17,14,28,13,3,12,22,10,12,12,29,17,22,18,25,12,14,27,30,16,2,25,18,8,9,24,26,27,22,46
